state_name,pincode,transaction_count,transaction_amount,trans_year,quarter
Chhattisgarh,497001,3136275,4516205218.110838,2022,3
Chhattisgarh,491001,2646597,3636063295.4063334,2022,3
Chhattisgarh,496005,2585964,3726179905.5455704,2022,3
Chhattisgarh,491335,2229725,2939210017.3994675,2022,3
Chhattisgarh,490023,2010684,2697551621.1334295,2022,3
Chhattisgarh,491441,1999983,3010066819.409458,2022,3
Chhattisgarh,490025,30367292,39832838087.7527,2022,4
Chhattisgarh,492009,14547843,20802250141.53089,2022,4
Chhattisgarh,495001,8943347,11284431848.378153,2022,4
Chhattisgarh,491001,7147574,9554105321.34933,2022,4
Chhattisgarh,492001,6598984,9056995537.72467,2022,4
Chhattisgarh,497001,3746038,5374539443.774867,2022,4
Chhattisgarh,491441,2530455,3800881016.686203,2022,4
Chhattisgarh,496005,2431930,3586810453.649658,2022,4
Chhattisgarh,490023,2275958,3067299957.1121473,2022,4
Chhattisgarh,494001,2186179,3377164484.485155,2022,4
Chhattisgarh,492001,11115338,14659105958.0,2023,1
Chhattisgarh,495001,9917576,11605899209.0,2023,1
Chhattisgarh,497001,6441895,8685746959.0,2023,1
Chhattisgarh,491001,4305716,5738886313.0,2023,1
Chhattisgarh,492009,4304806,5937494867.0,2023,1
Chhattisgarh,496005,3858220,5528283869.0,2023,1
Chhattisgarh,491441,3847395,5655541846.0,2023,1
Chhattisgarh,490023,3847222,4897335783.0,2023,1
Chhattisgarh,494001,3699794,5462759852.0,2023,1
Chhattisgarh,495450,3352650,4265300875.0,2023,1
Chhattisgarh,492001,12593303,16219495858.0,2023,2
Chhattisgarh,495001,11316227,13085728477.0,2023,2
Chhattisgarh,497001,7449990,9832286256.0,2023,2
Chhattisgarh,491001,4908978,6387715828.0,2023,2
Chhattisgarh,492009,4842501,6545739034.0,2023,2
Chhattisgarh,491441,4470613,6294275140.0,2023,2
Chhattisgarh,496005,4450667,6104876159.0,2023,2
Chhattisgarh,494001,4376161,6083190722.0,2023,2
Chhattisgarh,490023,4208683,5315912150.0,2023,2
Chhattisgarh,495450,3839152,4708469432.0,2023,2
Chhattisgarh,492001,14418394,17371915298.0,2023,3
Chhattisgarh,495001,13063770,14037467639.0,2023,3
Chhattisgarh,497001,8390296,10014245380.0,2023,3
Chhattisgarh,492009,5543609,6994100987.0,2023,3
Chhattisgarh,491001,5537214,6774039069.0,2023,3
Chhattisgarh,496005,5209342,6528405645.0,2023,3
Chhattisgarh,494001,5084514,6589919294.0,2023,3
Chhattisgarh,491441,4986650,6530780755.0,2023,3
Chhattisgarh,490023,4785490,5667143673.0,2023,3
Chhattisgarh,495450,4427191,5053625815.0,2023,3
Chhattisgarh,492001,15523551,19382487915.0,2023,4
Chhattisgarh,495001,14562840,15977788639.0,2023,4
Chhattisgarh,497001,9869057,11904558072.0,2023,4
Chhattisgarh,491001,6150012,7760046469.0,2023,4
Chhattisgarh,492009,6051138,7850616320.0,2023,4
Chhattisgarh,496005,6032313,7531416146.0,2023,4
Chhattisgarh,494001,5954671,7787774134.0,2023,4
Chhattisgarh,491441,5540585,7498711867.0,2023,4
Chhattisgarh,490023,5369046,6470805637.0,2023,4
Chhattisgarh,495450,5171223,5882607805.0,2023,4
Chhattisgarh,492001,16985213,20539787946.0,2024,1
Chhattisgarh,495001,16072532,17391375563.0,2024,1
Chhattisgarh,497001,11379416,13595329290.0,2024,1
Chhattisgarh,496005,7196572,8925760140.0,2024,1
Chhattisgarh,491001,6844530,8451322832.0,2024,1
Chhattisgarh,494001,6783174,8626707869.0,2024,1
Chhattisgarh,492009,6447586,8103832598.0,2024,1
Chhattisgarh,491441,6334080,8481315334.0,2024,1
Chhattisgarh,495450,5925619,6534098322.0,2024,1
Chhattisgarh,490023,5910497,6851732598.0,2024,1
Chhattisgarh,492001,18799107,22038287877.0,2024,2
Chhattisgarh,495001,17830615,19124321545.0,2024,2
Chhattisgarh,497001,12456732,14785908608.0,2024,2
Chhattisgarh,496005,8048149,9422829509.0,2024,2
Chhattisgarh,491001,7660083,9096462872.0,2024,2
Chhattisgarh,494001,7518492,9095775433.0,2024,2
Chhattisgarh,491441,7176177,9306713860.0,2024,2
Chhattisgarh,492009,7138353,8671560877.0,2024,2
Chhattisgarh,495450,6698460,7158785261.0,2024,2
Chhattisgarh,490023,6532962,7531323426.0,2024,2
Chhattisgarh,492001,29781584,34203072960.0,2024,3
Chhattisgarh,495001,18882303,19140732736.0,2024,3
Chhattisgarh,497001,13358792,14650027915.0,2024,3
Chhattisgarh,496001,13288782,13909819868.0,2024,3
Chhattisgarh,491001,10582472,11940420707.0,2024,3
Chhattisgarh,494001,8760224,10035349190.0,2024,3
Chhattisgarh,493221,8107061,9388878867.0,2024,3
Chhattisgarh,492099,7759890,9354066787.0,2024,3
Chhattisgarh,495677,7551020,8014925899.0,2024,3
Chhattisgarh,491441,7279717,8917009284.0,2024,3
Chhattisgarh,492001,32340510,37837750786.0,2024,4
Chhattisgarh,495001,20993011,21543826559.0,2024,4
Chhattisgarh,497001,15135921,17264424183.0,2024,4
Chhattisgarh,496001,14862427,15617801136.0,2024,4
Chhattisgarh,491001,11872461,13665107318.0,2024,4
Chhattisgarh,494001,9765289,11381155016.0,2024,4
Chhattisgarh,493221,8828877,10460470052.0,2024,4
Chhattisgarh,495677,8505153,9075807789.0,2024,4
Chhattisgarh,492099,8422448,10294929517.0,2024,4
Chhattisgarh,491441,8121371,10081962087.0,2024,4
Dadra & Nagar Haveli & Daman & Diu,396230,77416,87636730.73288153,2018,1
Dadra & Nagar Haveli & Daman & Diu,396210,31807,45382419.026559845,2018,1
Dadra & Nagar Haveli & Daman & Diu,396215,18076,17620423.0517951,2018,1
Dadra & Nagar Haveli & Daman & Diu,396235,15322,18170368.09382151,2018,1
Dadra & Nagar Haveli & Daman & Diu,362520,2681,3815255.6065886403,2018,1
Dadra & Nagar Haveli & Daman & Diu,362571,1724,1778092.8503577379,2018,1
Dadra & Nagar Haveli & Daman & Diu,362540,1020,628046.8778566738,2018,1
Dadra & Nagar Haveli & Daman & Diu,396220,335,413961.2749699699,2018,1
Dadra & Nagar Haveli & Daman & Diu,362570,168,213086.59438582062,2018,1
Dadra & Nagar Haveli & Daman & Diu,396230,107488,158175937.8700928,2018,2
Dadra & Nagar Haveli & Daman & Diu,396210,42931,72414096.31243189,2018,2
Dadra & Nagar Haveli & Daman & Diu,396215,24403,31388224.686525453,2018,2
Dadra & Nagar Haveli & Daman & Diu,396235,21154,28750904.67670025,2018,2
Dadra & Nagar Haveli & Daman & Diu,362520,3563,6593600.730532296,2018,2
Dadra & Nagar Haveli & Daman & Diu,362571,1690,2467269.461487418,2018,2
Dadra & Nagar Haveli & Daman & Diu,362540,881,1471603.4288316348,2018,2
Dadra & Nagar Haveli & Daman & Diu,396220,371,605000.9332907782,2018,2
Dadra & Nagar Haveli & Daman & Diu,362570,145,204133.5562592716,2018,2
Dadra & Nagar Haveli & Daman & Diu,396230,147182,231027621.23926872,2018,3
Dadra & Nagar Haveli & Daman & Diu,396210,64474,105714782.73660159,2018,3
Dadra & Nagar Haveli & Daman & Diu,396215,39682,54371575.11900766,2018,3
Dadra & Nagar Haveli & Daman & Diu,396235,30669,42233803.974851705,2018,3
Dadra & Nagar Haveli & Daman & Diu,362520,4313,8991943.769468328,2018,3
Dadra & Nagar Haveli & Daman & Diu,362571,1576,3597045.1004293105,2018,3
Dadra & Nagar Haveli & Daman & Diu,362540,977,899273.6644538083,2018,3
Dadra & Nagar Haveli & Daman & Diu,396220,481,507453.95234789746,2018,3
Dadra & Nagar Haveli & Daman & Diu,362570,221,296096.12174656213,2018,3
Dadra & Nagar Haveli & Daman & Diu,396230,205341,336872613.47805977,2018,4
Dadra & Nagar Haveli & Daman & Diu,396210,91229,159795360.8732372,2018,4
Dadra & Nagar Haveli & Daman & Diu,396215,54969,78880028.90316722,2018,4
Dadra & Nagar Haveli & Daman & Diu,396235,42234,62561669.93918641,2018,4
Dadra & Nagar Haveli & Daman & Diu,362520,5233,11360873.230397746,2018,4
Dadra & Nagar Haveli & Daman & Diu,362571,2903,5648464.117692966,2018,4
Dadra & Nagar Haveli & Daman & Diu,362540,1096,1951463.4595020716,2018,4
Dadra & Nagar Haveli & Daman & Diu,396220,807,1388769.2838886275,2018,4
Dadra & Nagar Haveli & Daman & Diu,362570,270,291373.5157545934,2018,4
Dadra & Nagar Haveli & Daman & Diu,396230,320483,421520724.75977975,2019,1
Dadra & Nagar Haveli & Daman & Diu,396210,145955,208892938.21637568,2019,1
Dadra & Nagar Haveli & Daman & Diu,396215,112511,105539374.98606506,2019,1
Dadra & Nagar Haveli & Daman & Diu,396235,65730,84032725.73878577,2019,1
Dadra & Nagar Haveli & Daman & Diu,362520,7898,12394180.666337896,2019,1
Dadra & Nagar Haveli & Daman & Diu,362571,6300,7473792.769439252,2019,1
Dadra & Nagar Haveli & Daman & Diu,362540,1409,1601086.8457989504,2019,1
Dadra & Nagar Haveli & Daman & Diu,396220,1098,1444872.3283073723,2019,1
Dadra & Nagar Haveli & Daman & Diu,362570,430,470079.7390118655,2019,1
Dadra & Nagar Haveli & Daman & Diu,396230,229045,389519722.1058071,2019,2
Dadra & Nagar Haveli & Daman & Diu,396210,111236,202373380.58958167,2019,2
Dadra & Nagar Haveli & Daman & Diu,396215,71495,99056958.41760334,2019,2
Dadra & Nagar Haveli & Daman & Diu,396235,47528,75930562.7899149,2019,2
Dadra & Nagar Haveli & Daman & Diu,362520,21704,40627554.17800613,2019,2
Dadra & Nagar Haveli & Daman & Diu,362571,5655,12129857.247605043,2019,2
Dadra & Nagar Haveli & Daman & Diu,362540,1356,2309413.869195806,2019,2
Dadra & Nagar Haveli & Daman & Diu,396220,1222,2177268.8160403357,2019,2
Dadra & Nagar Haveli & Daman & Diu,362570,415,316558.5513168012,2019,2
Dadra & Nagar Haveli & Daman & Diu,396230,321026,484826521.3424107,2019,3
Dadra & Nagar Haveli & Daman & Diu,396210,144490,226559294.0729215,2019,3
Dadra & Nagar Haveli & Daman & Diu,396215,90050,120472135.25551468,2019,3
Dadra & Nagar Haveli & Daman & Diu,396235,64662,94795355.50619671,2019,3
Dadra & Nagar Haveli & Daman & Diu,362520,9441,17692347.90566071,2019,3
Dadra & Nagar Haveli & Daman & Diu,362571,5425,12849978.093659405,2019,3
Dadra & Nagar Haveli & Daman & Diu,362540,1792,1826162.00302335,2019,3
Dadra & Nagar Haveli & Daman & Diu,396220,1320,1878034.1297022616,2019,3
Dadra & Nagar Haveli & Daman & Diu,362570,545,571645.5392825069,2019,3
Dadra & Nagar Haveli & Daman & Diu,396230,386314,614130571.5198164,2019,4
Dadra & Nagar Haveli & Daman & Diu,396210,174763,287041933.8727873,2019,4
Dadra & Nagar Haveli & Daman & Diu,396215,105431,153687707.37839586,2019,4
Dadra & Nagar Haveli & Daman & Diu,396235,79098,122229526.49969131,2019,4
Dadra & Nagar Haveli & Daman & Diu,362520,12820,25672376.285327867,2019,4
Dadra & Nagar Haveli & Daman & Diu,362571,6183,17904499.60168275,2019,4
Dadra & Nagar Haveli & Daman & Diu,362540,2000,2582867.811461056,2019,4
Dadra & Nagar Haveli & Daman & Diu,396220,1891,2859152.612099316,2019,4
Dadra & Nagar Haveli & Daman & Diu,362570,471,532626.4297780144,2019,4
Dadra & Nagar Haveli & Daman & Diu,396230,441116,671365594.9261298,2020,1
Dadra & Nagar Haveli & Daman & Diu,396210,197542,314823912.29752886,2020,1
Dadra & Nagar Haveli & Daman & Diu,396215,118443,163946665.98593232,2020,1
Dadra & Nagar Haveli & Daman & Diu,396235,94689,142512717.44225273,2020,1
Dadra & Nagar Haveli & Daman & Diu,362520,13048,24718258.57757958,2020,1
Dadra & Nagar Haveli & Daman & Diu,362571,7993,17911001.114005364,2020,1
Dadra & Nagar Haveli & Daman & Diu,396220,2823,3508391.977673139,2020,1
Dadra & Nagar Haveli & Daman & Diu,362540,2496,3515244.917610649,2020,1
Dadra & Nagar Haveli & Daman & Diu,362570,429,461582.05380505964,2020,1
Dadra & Nagar Haveli & Daman & Diu,396230,501163,685517651.4043604,2020,2
Dadra & Nagar Haveli & Daman & Diu,396210,210060,293082598.2688558,2020,2
Dadra & Nagar Haveli & Daman & Diu,396215,129647,144719463.21721458,2020,2
Dadra & Nagar Haveli & Daman & Diu,396235,105952,133490801.71631071,2020,2
Dadra & Nagar Haveli & Daman & Diu,362520,10170,14954548.269439694,2020,2
Dadra & Nagar Haveli & Daman & Diu,362571,9711,22168457.78781229,2020,2
Dadra & Nagar Haveli & Daman & Diu,362540,3421,4757967.5545071745,2020,2
Dadra & Nagar Haveli & Daman & Diu,396220,2464,2690937.0835044077,2020,2
Dadra & Nagar Haveli & Daman & Diu,362570,564,994028.5860516636,2020,2
Dadra & Nagar Haveli & Daman & Diu,396230,612080,919516792.6168573,2020,3
Dadra & Nagar Haveli & Daman & Diu,396210,240177,396068334.8469492,2020,3
Dadra & Nagar Haveli & Daman & Diu,396215,133805,186062492.63972354,2020,3
Dadra & Nagar Haveli & Daman & Diu,396235,123353,193598669.77190793,2020,3
Dadra & Nagar Haveli & Daman & Diu,362520,11810,20980716.072129883,2020,3
Dadra & Nagar Haveli & Daman & Diu,362571,10355,24001049.88871453,2020,3
Dadra & Nagar Haveli & Daman & Diu,362540,3765,5593842.166783568,2020,3
Dadra & Nagar Haveli & Daman & Diu,396220,2309,2678665.426005557,2020,3
Dadra & Nagar Haveli & Daman & Diu,362570,658,1288551.5702918216,2020,3
Dadra & Nagar Haveli & Daman & Diu,396230,983398,1374632600.8369546,2020,4
Dadra & Nagar Haveli & Daman & Diu,396210,386879,614498158.3519889,2020,4
Dadra & Nagar Haveli & Daman & Diu,396215,203349,298144871.50685096,2020,4
Dadra & Nagar Haveli & Daman & Diu,396235,195578,308847420.7804359,2020,4
Dadra & Nagar Haveli & Daman & Diu,362520,23557,51879988.881247215,2020,4
Dadra & Nagar Haveli & Daman & Diu,362571,12306,33140156.79102123,2020,4
Dadra & Nagar Haveli & Daman & Diu,396220,6766,8729846.58144759,2020,4
Dadra & Nagar Haveli & Daman & Diu,362540,5159,9482020.154901681,2020,4
Dadra & Nagar Haveli & Daman & Diu,362570,799,1156036.9436559002,2020,4
Dadra & Nagar Haveli & Daman & Diu,396230,1012000,1485582190.5625858,2021,1
Dadra & Nagar Haveli & Daman & Diu,396210,436569,706553627.961648,2021,1
Dadra & Nagar Haveli & Daman & Diu,396215,218763,324695232.2098592,2021,1
Dadra & Nagar Haveli & Daman & Diu,396235,206428,339864373.41451025,2021,1
Dadra & Nagar Haveli & Daman & Diu,362520,26897,58721427.68946643,2021,1
Dadra & Nagar Haveli & Daman & Diu,362571,10526,27398296.955953956,2021,1
Dadra & Nagar Haveli & Daman & Diu,396220,8876,12517102.553139005,2021,1
Dadra & Nagar Haveli & Daman & Diu,362540,4421,8927650.380544107,2021,1
Dadra & Nagar Haveli & Daman & Diu,362570,764,1373009.4657990413,2021,1
Dadra & Nagar Haveli & Daman & Diu,396230,1116145,1605778312.2955143,2021,2
Dadra & Nagar Haveli & Daman & Diu,396210,483461,729957855.3925527,2021,2
Dadra & Nagar Haveli & Daman & Diu,396215,244747,339007704.4311948,2021,2
Dadra & Nagar Haveli & Daman & Diu,396235,234748,375901354.2322214,2021,2
Dadra & Nagar Haveli & Daman & Diu,362520,22524,54226978.806524165,2021,2
Dadra & Nagar Haveli & Daman & Diu,362571,12826,37078042.59425647,2021,2
Dadra & Nagar Haveli & Daman & Diu,396220,4968,5114014.400972446,2021,2
Dadra & Nagar Haveli & Daman & Diu,362540,4701,7722440.825679861,2021,2
Dadra & Nagar Haveli & Daman & Diu,362570,963,2881758.439986662,2021,2
Dadra & Nagar Haveli & Daman & Diu,396230,1638554,2161174008.8665886,2021,3
Dadra & Nagar Haveli & Daman & Diu,396210,711442,1004074143.2475473,2021,3
Dadra & Nagar Haveli & Daman & Diu,396215,358966,455842640.0651342,2021,3
Dadra & Nagar Haveli & Daman & Diu,396235,340968,512051027.36675966,2021,3
Dadra & Nagar Haveli & Daman & Diu,362520,43817,99557825.15305983,2021,3
Dadra & Nagar Haveli & Daman & Diu,362571,13815,39646220.35437848,2021,3
Dadra & Nagar Haveli & Daman & Diu,396220,13281,15342981.992130537,2021,3
Dadra & Nagar Haveli & Daman & Diu,362540,7258,15140901.551349917,2021,3
Dadra & Nagar Haveli & Daman & Diu,362570,1369,3109354.194559193,2021,3
Dadra & Nagar Haveli & Daman & Diu,396230,2185292,2785135349.772399,2021,4
Dadra & Nagar Haveli & Daman & Diu,396210,933996,1279955683.7605495,2021,4
Dadra & Nagar Haveli & Daman & Diu,396235,466238,678788229.6586452,2021,4
Dadra & Nagar Haveli & Daman & Diu,396215,460444,587732423.5031067,2021,4
Dadra & Nagar Haveli & Daman & Diu,362520,56563,126385882.98313463,2021,4
Dadra & Nagar Haveli & Daman & Diu,396220,22713,28100459.0672345,2021,4
Dadra & Nagar Haveli & Daman & Diu,362571,20903,59141887.35630301,2021,4
Dadra & Nagar Haveli & Daman & Diu,362540,9229,16955560.119017802,2021,4
Dadra & Nagar Haveli & Daman & Diu,362570,1707,3643910.110268616,2021,4
Dadra & Nagar Haveli & Daman & Diu,396230,2529505,3175914207.706642,2022,1
Dadra & Nagar Haveli & Daman & Diu,396210,1063029,1377708092.467782,2022,1
Dadra & Nagar Haveli & Daman & Diu,396235,548668,778923921.3410132,2022,1
Dadra & Nagar Haveli & Daman & Diu,396215,542827,662238673.7185507,2022,1
Dadra & Nagar Haveli & Daman & Diu,362520,61125,132959887.04473493,2022,1
Dadra & Nagar Haveli & Daman & Diu,396220,23941,28860384.012318004,2022,1
Dadra & Nagar Haveli & Daman & Diu,362571,22718,58151281.657628626,2022,1
Dadra & Nagar Haveli & Daman & Diu,362540,9142,18522402.201508123,2022,1
Dadra & Nagar Haveli & Daman & Diu,362570,1848,3769517.11221231,2022,1
Dadra & Nagar Haveli & Daman & Diu,396230,3036361,3510648290.549227,2022,2
Dadra & Nagar Haveli & Daman & Diu,396210,1265263,1555471670.5106633,2022,2
Dadra & Nagar Haveli & Daman & Diu,396235,669168,874017854.4522531,2022,2
Dadra & Nagar Haveli & Daman & Diu,396215,624136,726057284.614956,2022,2
Dadra & Nagar Haveli & Daman & Diu,362520,86725,176999274.61440217,2022,2
Dadra & Nagar Haveli & Daman & Diu,396220,34008,40143120.16860029,2022,2
Dadra & Nagar Haveli & Daman & Diu,362571,29535,78134342.57242805,2022,2
Dadra & Nagar Haveli & Daman & Diu,362540,12175,27561948.540993102,2022,2
Dadra & Nagar Haveli & Daman & Diu,362570,2400,6125994.787314363,2022,2
Dadra & Nagar Haveli & Daman & Diu,396230,3258977,3694118763.925285,2022,3
Dadra & Nagar Haveli & Daman & Diu,396210,1611322,1870810815.3123794,2022,3
Dadra & Nagar Haveli & Daman & Diu,396235,740384,907966838.3406518,2022,3
Dadra & Nagar Haveli & Daman & Diu,396215,676827,734945405.1022592,2022,3
Dadra & Nagar Haveli & Daman & Diu,362520,110894,191476706.81357902,2022,3
Dadra & Nagar Haveli & Daman & Diu,396220,29552,33066054.854626738,2022,3
Dadra & Nagar Haveli & Daman & Diu,362571,24481,59886035.64910581,2022,3
Dadra & Nagar Haveli & Daman & Diu,362540,10546,23234229.709624004,2022,3
Dadra & Nagar Haveli & Daman & Diu,362570,2638,5142509.79192865,2022,3
Dadra & Nagar Haveli & Daman & Diu,396230,3819682,4120308217.5601406,2022,4
Dadra & Nagar Haveli & Daman & Diu,396210,1522368,1761568434.8514998,2022,4
Dadra & Nagar Haveli & Daman & Diu,396235,870173,1013726732.5665324,2022,4
Dadra & Nagar Haveli & Daman & Diu,396215,785689,825148911.4634712,2022,4
Dadra & Nagar Haveli & Daman & Diu,362520,109260,191451169.95900574,2022,4
Dadra & Nagar Haveli & Daman & Diu,396220,36803,42568939.969066985,2022,4
Dadra & Nagar Haveli & Daman & Diu,362571,29723,68740047.95433974,2022,4
Dadra & Nagar Haveli & Daman & Diu,362540,13387,30385356.510424882,2022,4
Dadra & Nagar Haveli & Daman & Diu,362570,2500,5742935.246648394,2022,4
Dadra & Nagar Haveli & Daman & Diu,396230,6218492,6477021613.0,2023,1
Dadra & Nagar Haveli & Daman & Diu,396210,2487380,2698103903.0,2023,1
Dadra & Nagar Haveli & Daman & Diu,396235,1481646,1645789241.0,2023,1
Dadra & Nagar Haveli & Daman & Diu,396215,1326195,1307130607.0,2023,1
Dadra & Nagar Haveli & Daman & Diu,362520,159333,265623812.0,2023,1
Dadra & Nagar Haveli & Daman & Diu,362571,51802,105566094.0,2023,1
Dadra & Nagar Haveli & Daman & Diu,396220,51077,59500852.0,2023,1
Dadra & Nagar Haveli & Daman & Diu,362540,22796,43996688.0,2023,1
Dadra & Nagar Haveli & Daman & Diu,362570,5264,11358390.0,2023,1
Dadra & Nagar Haveli & Daman & Diu,396230,6990902,7036241742.0,2023,2
Dadra & Nagar Haveli & Daman & Diu,396210,2849424,2944008621.0,2023,2
Dadra & Nagar Haveli & Daman & Diu,396235,1679861,1795215578.0,2023,2
Dadra & Nagar Haveli & Daman & Diu,396215,1499642,1401179279.0,2023,2
Dadra & Nagar Haveli & Daman & Diu,362520,185117,313277874.0,2023,2
Dadra & Nagar Haveli & Daman & Diu,362571,61455,140292838.0,2023,2
Dadra & Nagar Haveli & Daman & Diu,396220,59881,62752758.0,2023,2
Dadra & Nagar Haveli & Daman & Diu,362540,24775,46332774.0,2023,2
